"month","group","frame","label_hr","pct"
2022-06-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",4.25887265135699
2022-06-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.3402922755741
2022-06-01,"Other media","SOVEREIGNTY","Suverenitet",1.16910229645094
2022-06-01,"Other media","CONSPIRACY","Zavjera",0.375782881002088
2022-06-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.542797494780793
2022-06-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.876826722338204
2022-07-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.98105081826012
2022-07-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.98105081826012
2022-07-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",3.78983634797588
2022-07-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",86.7355727820844
2022-07-01,"Catholic","SOVEREIGNTY","Suverenitet",1.46425495262705
2022-07-01,"Catholic","CONSPIRACY","Zavjera",0.344530577088717
2022-07-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.172265288544358
2022-07-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.344530577088717
2022-07-01,"Other media","MORAL_DECAY","Moralno propadanje",1.62454873646209
2022-07-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.22623345367028
2022-07-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.53549939831528
2022-07-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",82.129963898917
2022-07-01,"Other media","SOVEREIGNTY","Suverenitet",1.92539109506619
2022-07-01,"Other media","CONSPIRACY","Zavjera",0.842358604091456
2022-07-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.72202166064982
2022-07-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.421179302045728
2022-08-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.74242424242424
2022-08-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.36363636363636
2022-08-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5
2022-08-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.7121212121212
2022-08-01,"Catholic","SOVEREIGNTY","Suverenitet",0.909090909090909
2022-08-01,"Catholic","CONSPIRACY","Zavjera",0.227272727272727
2022-08-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.227272727272727
2022-08-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.151515151515152
2022-08-01,"Other media","MORAL_DECAY","Moralno propadanje",1.98446937014668
2022-08-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",2.15703192407248
2022-08-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.60828300258844
2022-08-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",81.2769628990509
2022-08-01,"Other media","SOVEREIGNTY","Suverenitet",0.862812769628991
2022-08-01,"Other media","CONSPIRACY","Zavjera",0.388265746333046
2022-08-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.90595340811044
2022-08-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.560828300258844
2022-09-01,"Catholic","MORAL_DECAY","Moralno propadanje",2.03125
2022-09-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.5625
2022-09-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.234375
2022-09-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.515625
2022-09-01,"Catholic","SOVEREIGNTY","Suverenitet",1.40625
2022-09-01,"Catholic","CONSPIRACY","Zavjera",0.15625
